,ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
100214,F62E01F859B49FD9,electric_bike,2024-12-11 05:45:17.418,2024-12-11 05:56:56.160,Central Park W & W 103 St,7577.27,,,40.79558954105342,-73.96188408136368,40.78,-73.96,member
100215,B6DB076CEE9D430C,electric_bike,2024-12-12 16:46:32.283,2024-12-12 16:58:30.320,E 11 St & 1 Ave,5746.14,,,40.72953837,-73.98426726,40.74,-73.98,member
100216,DF07B10DED49C7A6,electric_bike,2024-12-05 18:50:37.372,2024-12-05 19:00:07.019,Bedford Ave & Bergen St,4066.15,,,40.676368,-73.952918,40.66,-73.98,member
100218,469E72336B307CAA,electric_bike,2024-12-12 15:52:55.804,2024-12-12 16:12:13.694,W 4 St & 7 Ave S,5880.02,,,40.73401143,-74.00293877,40.74,-73.98,member
100220,A3598607C86DF2A1,electric_bike,2024-12-12 13:13:10.537,2024-12-12 13:57:14.527,W 51 St & 7 Ave,6779.07,,,40.76167,-73.98256,40.8,-73.97,member
100221,D00EFA1C96233225,electric_bike,2024-12-12 13:52:03.145,2024-12-12 14:52:13.139,Amsterdam Ave & W 66 St,7149.05,,,40.7746671,-73.98470567,40.8,-73.97,member
100223,AB5B1587A51AD615,electric_bike,2024-12-08 11:33:39.602,2024-12-08 11:53:00.936,Bergen St & Smith St,4446.01,,,40.6867443,-73.99063168,40.69,-73.99,casual
100224,6158BB7D28DFF8C8,electric_bike,2024-11-30 16:22:32.252,2024-12-01 01:30:34.476,Pulaski St & Marcus Garvey Blvd,4656.03,,,40.6933982,-73.939877,40.7,-73.94,casual
100225,7DB1C57F45E89C1E,electric_bike,2024-11-30 18:04:40.371,2024-12-01 04:31:34.332,Concourse Village East & E 158 St,8000.02,,,40.823732,-73.919379,40.85,-73.9,casual
100226,76341FDC3098CEA9,electric_bike,2024-11-30 16:23:00.306,2024-12-01 01:30:26.882,Pulaski St & Marcus Garvey Blvd,4656.03,,,40.6933982,-73.939877,40.7,-73.94,casual
100227,FD7CA7279FCE3B87,electric_bike,2024-11-30 17:07:11.080,2024-12-01 05:03:21.742,Southern Blvd & E 175 St,8196.02,,,40.839335,-73.886445,40.83,-73.9,casual
100240,60A0A9FF54341376,electric_bike,2024-12-12 15:25:37.926,2024-12-12 15:42:47.816,Central Park West & W 72 St,7141.07,,,40.77579376683666,-73.9762057363987,40.76,-74.0,member
100242,7FCD3E74DA2932D9,classic_bike,2024-12-14 13:12:44.156,2024-12-15 14:12:34.217,1 Ave & E 18 St,5854.09,,,40.733812191966315,-73.98054420948029,,,casual
100243,2670FAA0E77918AE,electric_bike,2024-12-14 15:26:57.044,2024-12-14 15:50:04.308,Metropolitan Ave & Bedford Ave,5308.04,,,40.71534825,-73.96024116,40.67,-73.95,casual
100251,A1069EEED76249BB,electric_bike,2024-12-08 18:08:09.846,2024-12-08 18:42:15.340,12 Ave & W 40 St,6765.01,,,40.76087502,-74.00277668,40.76,-73.99,casual
100252,D086466651B4EE87,electric_bike,2024-12-14 16:52:05.814,2024-12-14 17:03:41.398,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,40.75,-73.97,member
100258,DB4974A7ED1E46F4,electric_bike,2024-12-12 14:05:01.719,2024-12-12 14:52:36.120,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,40.75,-73.97,member
100261,89591416BC8C3AEC,electric_bike,2024-12-06 19:34:21.295,2024-12-06 20:52:35.642,Clinton Ave & Myrtle Ave,4651.02,,,40.693261,-73.968896,40.7,-73.93,casual
100262,27EA5DEFBAC2C0C6,electric_bike,2024-12-04 11:42:24.329,2024-12-04 12:22:52.703,E 2 St & Ave B,5515.02,,,40.72217444,-73.98368779,40.71,-73.95,member
100264,02CA3F53D54537BB,electric_bike,2024-12-09 19:24:26.073,2024-12-09 19:40:57.973,Madison Ave & E 51 St,6659.09,,,40.75863,-73.97513,40.76,-74.0,member
100280,7952D759BD73F147,electric_bike,2024-12-01 17:56:28.975,2024-12-01 18:22:53.235,W 4 St & 7 Ave S,5880.02,,,40.73401143,-74.00293877,40.74,-74.0,casual
100289,347A43089432A76A,electric_bike,2024-12-08 16:58:05.810,2024-12-08 17:01:10.833,E 180 St & Monterey Ave,8392.02,,,40.85025,-73.89301,40.85,-73.88,member
100293,43FED1AED92D6B95,electric_bike,2024-12-12 14:15:18.606,2024-12-12 15:19:42.427,Central Park West & W 72 St,7141.07,,,40.77579376683666,-73.9762057363987,40.75,-74.0,member
100295,88245FA82B93857D,electric_bike,2024-12-12 14:37:38.702,2024-12-12 15:21:20.515,Lincoln Pl & Classon Ave,3960.01,,,40.6721683,-73.9609,40.72,-73.99,member
100296,CCCE42C1564DC85E,electric_bike,2024-12-12 13:41:57.757,2024-12-12 14:38:07.851,7 Ave S & Bleecker St,5805.07,,,40.73213896287381,-74.00363802909851,40.74,-74.01,casual
100298,3B06748FEDAD52D6,electric_bike,2024-12-04 09:04:06.046,2024-12-04 10:12:39.336,7 Ave & 17 St,3660.07,,,40.66093779493168,-73.98680448532104,40.66,-74.01,member
100300,24E24D592CF30FEF,electric_bike,2024-12-13 11:12:17.733,2024-12-13 11:20:47.769,Ash St & Manhattan Ave,6019.04,,,40.738095,-73.954867,40.74,-73.95,member
100305,1AD20A2B915C587F,electric_bike,2024-12-12 09:04:06.896,2024-12-12 10:55:46.826,12 Ave & W 40 St,6765.01,,,40.76087502,-74.00277668,40.76,-73.98,casual
100307,A20AF3900D94C330,electric_bike,2024-12-12 06:38:44.182,2024-12-12 08:06:39.685,Central Park West & W 72 St,7141.07,,,40.77579376683666,-73.9762057363987,40.72,-73.92,member
100320,90F2E049E88D9F28,electric_bike,2024-12-07 16:21:00.966,2024-12-07 16:23:51.597,35 St & 30 Ave,6887.03,,,40.76547569244953,-73.91811579465866,40.76,-73.92,casual
100330,36C2DF40DF76C11D,electric_bike,2024-12-12 20:22:07.399,2024-12-12 21:31:07.304,Broadway & W 29 St,6289.06,,,40.7462009,-73.98855723,40.74,-74.0,member
100336,4AEBD3FF614D112F,classic_bike,2024-12-07 12:27:35.329,2024-12-08 13:27:28.138,3 Ave & E Tremont Ave,8315.03,,,40.84649,-73.89616,,,member
100359,BA1F8638793C523F,classic_bike,2024-12-12 17:08:23.177,2024-12-13 18:08:12.676,E 9 St & Ave C,5616.01,,,40.72521311,-73.97768752,,,member
100364,C1D52E0608789D05,electric_bike,2024-12-10 08:44:23.596,2024-12-10 10:51:54.552,E 16 St & Irving Pl,5938.11,,,40.735367055605394,-73.98797392845154,40.76,-73.99,member
100372,188B6B306E38C009,electric_bike,2024-12-12 13:24:40.763,2024-12-12 13:56:45.933,Washington St & Barrow St,5847.08,,,40.73191132323174,-74.008769094944,40.73,-73.99,member
100375,7658B027BCA2692D,electric_bike,2024-12-12 12:43:34.659,2024-12-12 14:13:28.255,E 54 St & 1 Ave,6608.09,,,40.756265,-73.964179,40.76,-73.96,member
100381,5F2F4998DCDA7A00,electric_bike,2024-12-12 08:17:52.175,2024-12-12 09:17:59.657,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,40.75,-73.98,member
100384,FECDE31EE17E7E17,classic_bike,2024-12-12 17:13:57.775,2024-12-13 18:13:38.635,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,,,member
100386,C773DE3705A2272D,electric_bike,2024-12-12 14:07:59.957,2024-12-12 14:33:59.149,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,40.77,-73.98,casual
100404,5A968561922BC9A7,electric_bike,2024-12-03 07:00:20.540,2024-12-03 08:27:14.947,Wyckoff Ave & Gates Ave,4847.03,,,40.699871408829885,-73.91171872615814,40.69,-73.98,casual
100409,8B0AE91047F678E9,electric_bike,2024-12-04 20:45:20.135,2024-12-04 21:05:44.435,35 St & 34 Ave,6679.11,,,40.7580583,-73.9242751,40.76,-73.93,member
100422,F4BA98B1B9E51A8A,electric_bike,2024-12-09 16:12:20.571,2024-12-09 18:39:04.723,W 78 St & Broadway,7311.07,,,40.78339981,-73.98093133,40.81,-73.95,member
100423,022D6A415A007E46,classic_bike,2024-12-12 07:06:14.516,2024-12-13 08:06:04.702,W 31 St & 7 Ave,6331.01,,,40.749156,-73.9916,40.74,-73.98,member
100426,E6DD95C81F4719D5,electric_bike,2024-12-04 19:45:17.072,2024-12-04 20:33:09.246,Amsterdam Ave & W 66 St,7149.05,,,40.7746671,-73.98470567,40.69,-73.95,member
100430,9574551F02AE3E81,electric_bike,2024-12-04 16:04:07.536,2024-12-04 16:23:30.722,9 Ave & W 33 St,6492.08,,,40.752568,-73.996765,40.76,-73.99,member
100431,CD5DEA011E4CAD4C,electric_bike,2024-12-06 16:22:23.646,2024-12-06 16:53:48.955,W 25 St & 9 Ave,6339.06,,,40.747832605837715,-74.0005722643582,40.74,-73.99,member
100440,AA35EF516602B59A,electric_bike,2024-12-13 10:45:24.828,2024-12-13 10:50:02.613,Duane St & Hudson St,5359.12,,,40.71703,-74.00925,40.71,-74.01,member
100442,2223F293439B43F2,electric_bike,2024-12-13 17:58:34.377,2024-12-13 18:10:27.075,W 170 St & University Ave,8254.01,,,40.84207,-73.926075,40.84,-73.89,member
100443,EEAED4E14ECC32D9,classic_bike,2024-12-14 16:36:18.384,2024-12-15 17:35:58.096,E 17 St & 2 Ave,5896.01,,,40.73431166276575,-73.98372530937195,,,member
100449,0391BE777CCF8D6E,electric_bike,2024-12-13 15:48:53.340,2024-12-13 15:49:58.640,Franklin Ave & E 169 St,8118.02,,,40.83171,-73.90208,40.83,-73.9,member
100450,F63894B949E71140,electric_bike,2024-12-12 13:23:01.359,2024-12-12 13:45:09.590,Central Ave & Melrose St,4832.07,,,40.70112,-73.93039,40.71,-73.94,member
100453,F5EF801F9063B6BE,electric_bike,2024-12-12 13:47:18.911,2024-12-12 14:17:55.010,Morris Ave & McClellan St,8107.10,,,40.831584,-73.9149,40.83,-73.92,casual
100463,08133BB3ACCDD034,electric_bike,2024-12-07 00:45:29.101,2024-12-07 02:00:58.703,7 Ave S & Bleecker St,5805.07,,,40.73213896287381,-74.00363802909851,40.74,-74.0,casual
100469,DA62B1D6AFE5C680,electric_bike,2024-12-09 07:34:26.574,2024-12-09 07:36:18.606,Franklin Ave & E 169 St,8118.02,,,40.83171,-73.90208,40.83,-73.91,member
100474,15EE091B09826640,electric_bike,2024-12-08 01:51:12.573,2024-12-08 03:05:05.155,Sands St Gate,4812.04,,,40.699569,-73.979827,40.71,-73.96,casual
100480,F8D4C81120A8F148,electric_bike,2024-12-12 14:42:12.815,2024-12-12 15:20:36.166,E 76 St & Park Ave,7128.08,,,40.773763,-73.96222088,40.78,-73.97,member
100485,A683DC62B62C6F93,electric_bike,2024-12-12 13:47:55.164,2024-12-12 14:17:39.923,41 Ave & 80 St,6249.02,,,40.74586,-73.88539,40.75,-73.88,member
100496,E03425A3823311EE,classic_bike,2024-11-30 12:51:29.699,2024-12-01 13:51:09.260,E 77 St & 1 Ave,7020.02,,,40.77095553869235,-73.95356208096926,,,member
100500,5544BB96FEE7B976,electric_bike,2024-12-06 08:54:30.670,2024-12-06 09:03:51.231,River Ter & Warren St,5368.03,,,40.71759894980997,-74.01587963104248,40.71,-74.01,member
100503,FD8B84D7390EDFB3,electric_bike,2024-12-10 13:39:39.800,2024-12-10 13:54:00.705,E 76 St & Park Ave,7128.08,,,40.773763,-73.96222088,40.77,-73.96,member
100507,105B6437AD1ACDDF,electric_bike,2024-12-12 15:17:15.281,2024-12-12 16:32:43.939,W 43 St & 10 Ave,6756.01,,,40.76009437,-73.99461843,40.74,-73.98,member
100512,2F69F701C6425455,electric_bike,2024-12-12 14:37:18.687,2024-12-12 15:28:43.814,W 22 St & 8 Ave,6224.03,W 22 St & 10 Ave,,40.74475148,-73.99915362,40.75,-74.0,member
100513,4DD1ADE9AE0C5A90,electric_bike,2024-12-04 20:25:18.546,2024-12-04 20:27:32.783,Franklin Ave & E 169 St,8118.02,,,40.83171,-73.90208,40.83,-73.91,member
100516,43A5AF816304B07E,electric_bike,2024-12-12 13:10:58.334,2024-12-12 13:45:05.196,St Nicholas Ave & W 134 St,7837.30,,,40.816234,-73.948222,40.76,-73.97,member
100517,9BABDBCE9D0AB7F4,electric_bike,2024-12-12 08:40:09.296,2024-12-12 09:55:34.960,W 21 St & 6 Ave,6140.05,,,40.74173969,-73.99415556,40.76,-73.97,member
100524,BE0C25277AD1B923,electric_bike,2024-12-09 15:14:32.860,2024-12-09 18:58:30.749,Westchester Ave & Jackson Ave,7853.01,,,40.816124,-73.908116,40.81,-73.91,casual
100525,AF406045FBD94B12,electric_bike,2024-12-09 15:15:22.527,2024-12-09 19:38:31.725,Westchester Ave & Jackson Ave,7853.01,,,40.816124,-73.908116,40.81,-73.91,casual
100535,58A04320B1AFDC5A,electric_bike,2024-12-08 21:33:12.100,2024-12-08 23:03:32.531,Aqueduct Ave & North St,8535.09,,,40.8604787,-73.9057169936,40.87,-73.9,casual
100539,6CD7EAEDEB085173,electric_bike,2024-12-10 08:15:15.953,2024-12-10 08:26:26.385,Anthony Ave & E Tremont Ave,8356.04,,,40.848793,-73.903178,40.82,-73.91,member
100543,C245657347776BED,electric_bike,2024-12-03 16:43:27.978,2024-12-03 16:57:02.601,W 95 St & Broadway,7541.01,,,40.7937704,-73.971888,40.81,-73.96,member
100550,2E24F528A2FC4C3E,electric_bike,2024-12-08 11:14:32.567,2024-12-08 11:54:25.300,E 58 St & 1 Ave (NW Corner),6723.10,,,40.759125,-73.962658,40.76,-73.84,member
100552,1F90E848E77FAC86,electric_bike,2024-12-10 07:49:17.519,2024-12-10 07:55:25.839,Anthony Ave & E Tremont Ave,8356.04,,,40.848793,-73.903178,40.84,-73.9,member
100578,3EB71BFF97DB5212,electric_bike,2024-12-01 19:47:19.339,2024-12-01 20:11:28.472,Bergen St & Kingston Ave,4089.01,,,40.6756,-73.9415,40.71,-73.93,member
100579,774B2192B5124470,electric_bike,2024-12-13 16:21:42.816,2024-12-13 17:25:39.352,E 44 St & 2 Ave,6422.09,,,40.75118387463277,-73.97138714790344,40.75,-73.99,member
100585,8E4FBF8779473135,electric_bike,2024-12-04 08:19:15.433,2024-12-04 09:31:35.706,E 58 St & 1 Ave (NW Corner),6723.10,,,40.759125,-73.962658,40.74,-73.99,member
100591,0DDC5E5252D15EED,electric_bike,2024-12-10 15:11:39.049,2024-12-11 02:19:30.069,W 30 St & 10 Ave,6459.07,,,40.752694,-74.002353,40.75,-73.99,member
100594,45C94796C08BBF55,electric_bike,2024-12-12 16:10:44.175,2024-12-12 16:53:13.180,E 76 St & Park Ave,7128.08,,,40.773763,-73.96222088,40.76,-73.96,casual
100599,DA744485061F0C3C,electric_bike,2024-12-05 06:13:05.920,2024-12-05 06:28:27.553,W 49 St & 8 Ave,6747.06,,,40.76227205,-73.98788205,40.77,-73.99,casual
100601,330F79351F4649BC,classic_bike,2024-12-09 20:36:27.568,2024-12-10 21:36:21.964,W 21 St & 6 Ave,6140.05,,,40.74173969,-73.99415556,40.72,-74.0,member
100605,FEEB754D765CB2A9,electric_bike,2024-12-12 07:42:55.154,2024-12-12 07:49:02.824,St Nicholas Ave & W 134 St,7837.30,,,40.816234,-73.948222,40.81,-73.96,member
100612,D122833CB85E8AF4,electric_bike,2024-12-12 16:23:42.344,2024-12-12 17:13:11.148,Central Park West & W 76 St,7253.04,,,40.77896784,-73.97374737,40.8,-73.96,member
100616,5FEF650494256978,electric_bike,2024-12-01 20:54:23.455,2024-12-01 21:06:43.822,Fulton St & Waverly Ave,4345.11,,,40.683238654603414,-73.96599590778351,40.67,-73.94,casual
100622,D30051FD5A77A7D2,classic_bike,2024-12-11 14:53:45.365,2024-12-12 15:53:37.233,E 65 St & 2 Ave,6860.12,,,40.76471851944339,-73.96222069859505,,,member
100630,E2066F75D3E8586A,electric_bike,2024-12-01 21:04:09.779,2024-12-01 22:44:24.044,Van Sinderen Ave & Truxton St,4161.01,,,40.6786,-73.90369,40.66,-73.89,casual
100633,541EB45EF3354DFB,classic_bike,2024-12-07 15:20:29.772,2024-12-08 16:20:25.961,Graham Ave & Withers St,5403.04,,,40.7169811,-73.94485918,,,member
100642,3EBC0DD28909DE7B,electric_bike,2024-12-07 17:22:02.383,2024-12-07 19:47:48.143,E 16 St & Irving Pl,5938.11,,,40.735367055605394,-73.98797392845154,40.77,-73.99,casual
100646,7857A07AC2C52048,electric_bike,2024-12-12 13:32:21.011,2024-12-12 14:12:12.882,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,40.82,-73.92,member
100651,315F352CC19A1A21,classic_bike,2024-12-11 16:24:44.218,2024-12-12 17:24:38.298,Brook Ave & E 138 St,7707.08,,,40.807408,-73.91924,,,casual
100652,55C09D25439CEC90,electric_bike,2024-12-04 15:52:00.818,2024-12-04 17:41:32.919,W 36 St & 9 Ave,6569.07,,,40.75462324029105,-73.99516761302948,40.75,-73.98,casual
100660,BF438E4D6BBD3744,electric_bike,2024-12-10 07:47:04.965,2024-12-10 07:50:43.482,St Nicholas Ave & W 134 St,7837.30,,,40.816234,-73.948222,40.81,-73.95,member
100661,F449DC48173B333C,electric_bike,2024-12-08 18:53:26.722,2024-12-08 19:00:18.379,Franklin Ave & E 169 St,8118.02,,,40.83171,-73.90208,40.83,-73.88,member
100669,AEAD31BAD929FEAF,electric_bike,2024-12-12 13:56:11.174,2024-12-12 14:57:25.546,Graham Ave & Withers St,5403.04,,,40.7169811,-73.94485918,40.71,-73.96,casual
100670,01D08D4326FD850C,electric_bike,2024-12-12 16:26:21.154,2024-12-12 16:59:16.583,W 44 St & 5 Ave,6551.02,,,40.75500254,-73.98014437,40.71,-73.99,casual
100675,EBE84DDBAAE20F74,electric_bike,2024-12-12 08:43:48.817,2024-12-12 09:28:26.355,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.76,-73.98,member
100678,141A8DC3E7497478,electric_bike,2024-12-06 08:48:12.474,2024-12-06 09:01:58.082,Fulton St & William St,5137.11,,,40.70960089363537,-74.00655090808868,40.72,-74.0,member
100679,C254787BAC9248EB,electric_bike,2024-12-03 18:25:55.623,2024-12-03 20:04:16.440,Tinton Ave & E 165 St,7991.01,,,40.824796,-73.90242,40.88,-73.87,casual
100685,C8AA07BB62540F09,electric_bike,2024-12-10 13:33:35.269,2024-12-10 13:44:24.796,Madison St & Clinton St,5190.07,,,40.71269042,-73.98776323,40.72,-73.99,member
100686,EB479D831B4E8FFF,electric_bike,2024-12-06 19:47:38.066,2024-12-06 20:54:05.610,Greenwich Ave & Charles St,5914.08,,,40.735238,-74.000271,40.73,-74.0,member
100688,FEAC03A3F088C406,electric_bike,2024-12-06 08:42:13.005,2024-12-06 09:12:02.677,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.71,-74.01,member
100689,611D7FCB7836A29D,electric_bike,2024-12-06 07:52:33.193,2024-12-06 08:16:17.051,Jerome Ave & E Mosholu Pkwy S,8795.01,,,40.87935,-73.88534,40.82,-73.9,member
100695,0A0A708D05780BD6,electric_bike,2024-12-14 18:47:23.498,2024-12-14 18:49:32.642,Frederick Douglass Blvd & W 115 St,7658.13,,,40.8038654,-73.9559308,40.81,-73.95,member
100703,E4A84800B95E835B,electric_bike,2024-12-12 14:45:47.317,2024-12-12 16:14:48.528,Park Ave & E 41 St,6432.08,,,40.751581,-73.97791,40.76,-73.99,member
100704,FC36A38EB6E140BF,electric_bike,2024-12-09 21:44:29.397,2024-12-09 21:54:32.305,1 Ave & E 18 St,5854.09,,,40.733812191966315,-73.98054420948029,40.73,-73.98,casual
100705,B1BD67573D6D8F34,classic_bike,2024-12-07 11:11:09.543,2024-12-08 12:11:03.790,75 St & Northern Blvd,6527.07,,,40.75473,-73.8918,,,casual
100706,BE749CB2CF257439,electric_bike,2024-12-04 13:19:41.992,2024-12-04 14:19:47.704,E 40 St & Park Ave,6432.11,,,40.750756,-73.978326,40.75,-73.98,casual
100716,6BCC7E66919D472F,electric_bike,2024-12-06 23:15:47.417,2024-12-07 01:08:14.476,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.73,-73.98,casual
100718,482021390E2FEC20,electric_bike,2024-12-14 11:04:34.242,2024-12-14 11:06:03.726,Jerome Ave & E Mosholu Pkwy S,8795.01,,,40.87935,-73.88534,40.88,-73.89,member
100728,B15D252E62680792,electric_bike,2024-12-12 14:32:13.348,2024-12-12 14:40:03.250,Amsterdam Ave & W 66 St,7149.05,,,40.7746671,-73.98470567,40.78,-73.98,member
100738,235AA479A44822D7,electric_bike,2024-12-02 18:57:07.678,2024-12-02 20:26:54.367,Madison St & Clinton St,5190.07,,,40.71269042,-73.98776323,40.72,-73.98,member
100741,4F87C8E0430394A8,electric_bike,2024-12-12 13:53:15.897,2024-12-12 14:16:50.988,1 Ave & E 18 St,5854.09,,,40.733812191966315,-73.98054420948029,40.73,-73.99,member
100755,24D15895EF9F0BD4,electric_bike,2024-12-02 11:48:00.191,2024-12-02 12:02:02.938,W 56 St & 8 Ave,6884.03,,,40.765959181657976,-73.98313522338867,40.79,-73.97,member
100763,C23E1918FC86F100,electric_bike,2024-12-05 16:31:20.723,2024-12-05 16:38:29.407,Riverside Dr & Broadway,8616.06,,,40.865364,-73.92791,40.87,-73.92,member
100772,0459678D012EA2AB,electric_bike,2024-12-04 18:41:11.257,2024-12-04 18:48:34.929,E 169 St & Webster Ave,8122.04,,,40.834015,-73.908863,40.83,-73.89,member
100774,B5F7BB83EBF4CE7F,electric_bike,2024-12-12 14:00:31.048,2024-12-12 14:19:27.598,W 56 St & 8 Ave,6884.03,,,40.765959181657976,-73.98313522338867,40.8,-73.96,member
100783,770E8BFB2FB3F572,electric_bike,2024-12-11 13:57:21.814,2024-12-11 14:08:44.465,E 170 St & Sheridan Ave,8194.07,,,40.838315,-73.912604,40.83,-73.89,member
100786,853B14775F280A5F,electric_bike,2024-12-03 10:24:15.354,2024-12-03 10:31:41.524,W 56 St & 10 Ave,6955.01,,,40.768254,-73.988639,40.76,-74.0,member
100793,5B5FAF3772797FB1,electric_bike,2024-12-14 15:42:03.663,2024-12-14 16:04:16.453,W 89 St & Columbus Ave,7432.09,,,40.7882213,-73.97041561,40.75,-73.97,member
100801,0B23CC4148B99D9F,electric_bike,2024-12-09 05:52:30.944,2024-12-09 07:00:59.456,E 40 St & Park Ave,6432.11,,,40.750756,-73.978326,40.75,-73.99,casual
100803,88EADFACAF05D222,electric_bike,2024-12-10 18:44:06.362,2024-12-10 19:05:30.284,Frederick Douglass Blvd & W 117 St,7688.12,,,40.805159,-73.954692,40.81,-73.94,member
100815,B51C142A9A573DD6,electric_bike,2024-12-12 13:19:47.845,2024-12-12 13:52:24.392,Grand St & Samuel Dickstein Plaza,5335.07,,,40.71511871996496,-73.98417055606842,40.72,-73.99,member
100816,3954615C8297D4A2,electric_bike,2024-12-03 18:00:47.693,2024-12-03 18:15:23.855,Grand Concourse & E 144 St,7845.06,,,40.816576,-73.927987,40.81,-73.94,member
100838,8B69759DCF3D8370,classic_bike,2024-12-11 18:21:56.592,2024-12-12 19:21:37.961,Riverside Dr & W 145 St,8018.04,,,40.827305,-73.951989,,,member
100841,0568DB9DA29CDB37,electric_bike,2024-12-13 15:26:21.669,2024-12-13 16:14:51.525,1 Ave & E 42 St,6303.02,,,40.7487575,-73.970127,40.75,-73.99,member
100849,417FD892726FBFEB,electric_bike,2024-12-12 16:26:26.794,2024-12-12 16:59:33.282,W 56 St & 8 Ave,6884.03,,,40.765959181657976,-73.98313522338867,40.77,-73.99,member
100858,BC579741624E5F67,electric_bike,2024-12-12 15:26:34.014,2024-12-12 16:26:36.839,E 43 St & Madison Ave,6551.11,,,40.75354681867074,-73.97896572947502,40.76,-74.0,member
100861,8050B04978D738C8,electric_bike,2024-12-02 07:12:31.551,2024-12-02 07:16:37.860,,,,,40.76,-74.0,40.76,-74.0,casual
100866,6B2F3A748A9770D4,electric_bike,2024-12-12 16:01:54.858,2024-12-12 16:32:41.379,,,,,40.77,-73.99,40.77,-73.99,member
100869,D43E93C7C6AD2975,electric_bike,2024-12-10 11:25:59.944,2024-12-10 11:34:33.579,,,,,40.76,-74.0,40.76,-74.0,member
100871,76445DA0823997DF,electric_bike,2024-12-10 21:18:43.501,2024-12-10 21:31:25.497,W 10 St & Washington St,5847.06,,,40.73342399437081,-74.00851495563984,40.72,-73.99,member
100872,B88FD889C34A70A6,electric_bike,2024-12-02 15:21:43.378,2024-12-02 15:35:46.576,,,,,40.72,-74.0,40.72,-74.0,member
100877,EBF039A74BF764AB,electric_bike,2024-12-01 12:59:47.468,2024-12-01 13:13:35.501,,,,,40.68,-73.92,40.68,-73.92,member
100880,90C1C14173D56FBB,electric_bike,2024-12-08 12:06:05.165,2024-12-08 13:49:00.442,W 10 St & Washington St,5847.06,,,40.73342399437081,-74.00851495563984,40.73,-74.01,casual
100881,1BD87352B9B5D0B1,electric_bike,2024-12-04 02:22:33.747,2024-12-04 02:29:55.930,,,,,40.75,-74.0,40.75,-74.0,casual
100882,BC0A522F840B5461,electric_bike,2024-12-08 14:42:55.936,2024-12-08 14:50:16.742,,,,,40.74,-73.98,40.74,-73.98,member
100884,D96C4D383F7AE8DD,electric_bike,2024-12-10 13:31:57.621,2024-12-10 13:40:50.398,Front St & Jay St,4895.03,,,40.702461,-73.986842,40.7,-73.99,member
100886,AC9474005207A4C7,electric_bike,2024-12-12 14:29:51.221,2024-12-12 14:51:52.679,31 Ave & Steinway St,6782.01,,,40.7611488,-73.9170071,40.74,-73.92,member
100887,3B1FC596582F9AC2,electric_bike,2024-12-02 08:30:35.696,2024-12-02 08:38:07.578,,,,,40.76,-74.0,40.76,-74.0,member
100891,0F6A1A0F92EC8504,electric_bike,2024-12-09 08:37:54.082,2024-12-09 09:00:25.837,E 74 St & 1 Ave,6953.08,,,40.7689738,-73.95482273,40.75,-73.99,member
100892,934C411A8CD38B55,electric_bike,2024-12-12 08:59:21.416,2024-12-12 09:02:11.664,,,,,40.76,-74.0,40.76,-74.0,member
100900,1945B58407456DC1,electric_bike,2024-12-11 09:56:03.083,2024-12-11 10:03:07.915,,,,,40.76,-74.0,40.76,-74.0,member
100902,2CFB954BD831C69A,classic_bike,2024-12-09 21:51:04.704,2024-12-10 22:50:46.027,Front St & Jay St,4895.03,,,40.702461,-73.986842,,,casual
100903,C29D730A92C0BE03,electric_bike,2024-12-07 14:57:53.091,2024-12-07 15:11:01.715,Adam Clayton Powell Blvd & W 118 St,7670.09,,,40.804372,-73.951475,40.8,-73.93,member
100904,541B3F3F04CCE792,electric_bike,2024-12-05 17:32:58.912,2024-12-05 17:41:33.754,,,,,40.72,-74.0,40.72,-74.0,casual
100905,D538D62A9B0BA7E3,electric_bike,2024-12-11 21:36:13.747,2024-12-11 22:38:58.221,,,,,40.72,-74.0,40.72,-74.0,casual
100908,94159BF054BADBCE,electric_bike,2024-12-08 10:49:50.011,2024-12-08 10:53:34.583,,,,,40.75,-74.0,40.75,-74.0,member
